complex_id,apt_name,sigungu,identity_status,join_status,full_pnus
cx_9299660331c6f6b5,"신도브래뉴",금천구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1154510200109550000"]
cx_929a58e2358ffaee,"예촌a",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300110720000"]
cx_92a1eed5d6f1abd9,"강동리버스트4단지",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174011000101140000"]
cx_92b42f1de8e5c30c,"태양아파트(612-2)",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010600106120000"]
cx_92cfc57edda706d4,"신건영주택a",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010500103150000"]
cx_92dbadc6798e0ed7,"삼익",성동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1120011500102230000"]
cx_92e1527c2dc79f7e,"벨루체팰리스",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108080000"]
cx_92e1ac5008482c22,"굿모닝기룡아파트",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010200100830000"]
cx_92f00fc23dc9e302,"(792-6)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107920000"]
cx_92fecae011f5d1c2,"연세청담파크빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400100590000"]
cx_930d301491c7798b,"어반레프대원",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300100500000"]
cx_930d3a970038ad70,"상진지오밸리나동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107430000"]
cx_932aaf33608adcbe,"논현웰스톤",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010800101080000"]
cx_933c0b8e8516838c,"메이(124-12)",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013000101240000"]
cx_933f2b67f9d86a18,"금호(444-9)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104440000"]
cx_934a895b51439ff3,"금강아미움(102동)",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100115220000"]
cx_9359856c8439de4c,"현대주택조합",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010700200250000"]
cx_9359c86cfc22f6f9,"광남벨라스1동",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012100102000000"]
cx_935c27ea85a754c2,"고척lig리가2차",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010600103400000"]
cx_9364d10522a20922,"명남뉴타운",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010300100160000"]
cx_9368e1d96b89a11c,"성광",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300103430000"]
cx_937aaaa0e6b5b446,"예전이룸1차",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010500102420000"]
cx_93aa6f0af1b56d5d,"한솔e(a동)",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010300100190000"]
cx_93af75a591dcd6df,"장안힐스테이트",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103290000"]
cx_93cfde9eeb009bed,"청구드림",중구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1114016200102900000"]
cx_93e621947b9507bd,"대성유니드2차",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100111980000"]
cx_93e9cf58bfb805bd,"센트럴힐",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013500100460000"]
cx_94099223a44cc300,"삼성월드타워",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010500100030000"]
cx_9416c78dfe03ed63,"(23-42)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100230000"]
cx_94395ba46306701a,"해태",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300105140000"]
cx_943f90ab798cbf0a,"노량진맨션",동작구,NO_PNU,NO_PNU,[]
cx_944207054e918d4b,"자선메르시안(103)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101740000"]
cx_945823ee9532acdd,"양재동현대",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200103060000"]
cx_945ec5f93beca3c3,"현대넥서스a동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800102610000"]
cx_9463c5e1f73136e9,"데쟈뷰아파트",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300100450000"]
cx_946400d79f3dd4ee,"주성아우라",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123011000102540000"]
cx_94711473b1b2b3a6,"방배롯데캐슬로제",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108490000"]
cx_94844d04cf8aeb8f,"신호",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109480000"]
cx_9496b5026c5c7f76,"현대서초빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114970000"]
cx_949841f0683273f0,"노바",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010600100610000"]
cx_94984fd04373da83,"세인트힐",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117011900100050000"]
cx_94bb605f062c22ec,"미주b",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900103020000"]
cx_94c5b7c8f78adba9,"(749-46)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_94cc1c703e26ea97,"(796-11)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107960000"]
cx_94d1a962b46756b5,"솔렌시아",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300102510000"]
cx_94d2bdd71b1b3293,"노블캐슬",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013200103100000"]
cx_94e4b67d566e6d42,"세라",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011900100030000"]
cx_94e5878fd2e9285d,"부림베스트빌",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010600101910000"]
cx_94ef785a7d3b3193,"인택파크랜드",송파구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1171011100101850000"]
cx_94febee8e7d9277d,"아크로파크",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900100400000"]
cx_9504c2d5bd904947,"서초한빛삼성",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115090000"]
cx_9505c850bbb84531,"산호아파트",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010700107410000"]
cx_9515bba0dec246d5,"서초블리스아파트",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010800113640000"]
cx_9528cacb0d47f5e9,"왕십리지음재",성동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1120010200109660000"]
cx_95314c821fafd018,"서희융창",서초구,NO_PNU,NO_PNU,[]
cx_953448e48b17c47e,"동진노블클래스",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100103530000"]
cx_9535f5591dc75f6b,"예건미예뜰1동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104940000"]
cx_95390d8b207b78b5,"장미아파트b동",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200108890000"]
cx_9550538d0f194d9b,"계명(350-34)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300103500000"]
cx_9562414aa2b76263,"극동강변",동작구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1159010400101480000"]
cx_95756e8ece5d9a99,"삼익플로리아",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109000000"]
cx_9582d702ef9d8b09,"서초네스피아b",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114660000"]
cx_9589265a48bc7155,"센츄럴(438-6)",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104380000"]
cx_959215eadc2093f0,"해맑은",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010700104490000"]
cx_9593f3a0011cf7b2,"숭실위드",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010200104720000"]
cx_95988d98194f158e,"프라임캐슬(케이빌라트)",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111018400102650000"]
cx_95a1148d75d30d77,"힐탑",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200108940000"]
cx_95c1181ee76750c2,"태솔타워",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300100510000"]
cx_95cb5913e38b9cbb,"신호빌라트",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104520000"]
cx_95d33d3ddf80ec75,"랜드",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510100101090000"]
cx_95dcfcebc6ed71a9,"삼부",영등포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1156011000100300000"]
cx_95ddb7dcdd4d47c3,"영광아파트",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300109920000"]
cx_95e332fb2545245e,"대명에버빌아파트",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900100540000"]
cx_95ea49d0d2272f2d,"미라쉘",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300106700000"]
cx_95eabfaf6025bfaf,"(792-10)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107920000"]
cx_95f4a651d9da063b,"경남아너스빌(1608-8)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116080000"]
cx_96006dd9323efef9,"남산정은스카이",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200103660000"]
cx_96014edccb589182,"도양라비앙(101동)",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800102650000"]
cx_9617ae43569f4fc4,"호원빌라",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101150000"]
cx_961c0251deec560a,"천우네오젠(507-11)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010200105070000"]
cx_96216c7897750b6d,"(751-3)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107510000"]
cx_9623102b5a26964e,"예인",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010600102150000"]
cx_962be1b8f6beea79,"동재(b동)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600102410000"]
cx_963e30bcf4b9daeb,"레그노시티",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010200100890000"]
cx_964dcc5ee75798f7,"밀란체1",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010500102270000"]
cx_966cd189493d6234,"하이캐슬102동",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010600109860000"]
cx_96786cd734097114,"궁전(912-1)b동",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109120000"]
cx_967ab76f52516bfa,"현대월드빌리지",송파구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1171011100101910000"]
cx_967ddf2a45cfb2b6,"자양동현대",광진구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1121510500106450000"]
cx_968c54536eb1a53c,"다청림1동",영등포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1156013300106870000"]
cx_969d96c49c89ae4d,"월드메르디앙(오페라)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114500000"]
cx_96a22d73aeb47c55,"명남더블레스(39-4)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100390000"]
cx_96ce77339691ba17,"산솔트윈",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010500104610000"]
cx_96d041d9da334449,"행복주택",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107960000"]
cx_96d7abb7cdd05d5f,"헤브론",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100108930000"]
cx_96e3d0debe5d14cc,"연지토성",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010300104000000"]
cx_96e55a52bff6ac72,"방배아트e-편한세상103",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100104840000"]
cx_96e88105a16ca4c9,"덕동반포빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100790000"]
cx_96e9537cdddc9968,"광남벨라스643v(50-7)",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010900100500000"]
cx_96f09a03c0a09f99,"요진와이시티미니",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010100107270000"]
cx_96f35dd9e39df084,"우정아파트",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010900100460000"]
cx_96fc2a9f2dfdda7a,"유림",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300106040000"]
cx_97082b1af8738e4a,"북한산삼부르네상스304동305동",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011800100080000"]
cx_97267d04f8b6d8fc,"천우에이스빌",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106820000"]
cx_97356d3c31c28ce0,"동아하이빌아파트102동",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300106090000"]
cx_97657ede1116ab04,"한남하우스",용산구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1117013100107230000"]
cx_977448037417ab29,"강변삼부아파트",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500100990000"]
cx_978b9ba19ea6806b,"신한양아파트",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300104000000"]
cx_9791e112a75778a3,"서초두산위브트레지움",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800113100000"]
cx_9798f6d88f457d5d,"효원",은평구,NO_PNU,NO_PNU,[]
cx_979ee7f9b9dcc124,"현대프라자아파트",강동구,NO_PNU,NO_PNU,[]
cx_97b54000e35421c5,"아노스카운트빌라트",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400100900000"]
cx_97d2d878895f7715,"한빛로얄",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300107960000"]
cx_97d509bed50e1cab,"한영(104)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010300102740000"]
cx_97dbc176d33d5921,"점보",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900103000000"]
cx_9814804411b4c6dd,"제일",동작구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1159010700102400000"]
cx_981a5de3de319f6d,"양지네스코빌",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300106020000"]
cx_981b40cb4277c059,"백운",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010400101220000"]
cx_981b816083cade3f,"보람(685-100)",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100106850000"]
cx_981fa313c2e6ce64,"(743-52)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107430000"]
cx_98234044191eccbf,"경원북한산휴그린",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300102680000"]
cx_982a61616c43eb38,"시티(a동)",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010500100970000"]
cx_9845249e13977347,"동자",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117010700100190000"]
cx_98567906143499f9,"다온숲",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107770000"]
cx_98634ef52f091d22,"장원빌리지",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010300104880000"]
cx_987ea28fde8a0c12,"동광빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100107910000"]
cx_98838ad1c386291b,"럭키",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109580000"]
cx_988f010c291bf331,"꿈의숲수림채",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510200101180000"]
cx_98a7002eac80ff8f,"다울(178-9)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101780000"]
cx_98ab760216be69c2,"영남타운",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300105470000"]
cx_98c0458ad42a8636,"상아아파트",강남구,NO_PNU,NO_PNU,[]
cx_98c05a77b18824fa,"푸른터",금천구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1154510200109570000"]
cx_98c493bfc33f698f,"금호아파트(768)",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107680000"]
cx_98c837210c813e6c,"동양",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010500100230000"]
cx_98d338e8572b115a,"방배대우디오빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108660000"]
cx_98d42f567fc6333a,"삼흥아파트",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010300104840000"]
cx_98d726347b182401,"진도1103동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200104080000"]
cx_98dab2f44946a363,"홍은드림아파트",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800102650000"]
cx_98dac3242c3fa080,"에스아이팰리스센트럴성내",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800105480000"]
cx_98dbb8e9c5679974,"푸른마을(284-3)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600102840000"]
cx_990269486edba5e4,"에이원b둥",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300100460000"]
cx_991213bb6a215b69,"신영",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300104880000"]
cx_9924c510caceb1a2,"형인허브빌102동(417-11)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104170000"]
cx_9928840aab19813d,"파로스프라자(1738-1)",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010200117380000"]
cx_992c8d24aff01724,"디아인스",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300108990000"]
cx_9952d96b948e15c8,"보광드림타운",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010400104480000"]
cx_995a741764e9b62c,"퀸즈w청량리역",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010400101270000"]
cx_995c5bcdf722af35,"성수1차대우아파트",성동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1120011500102790000"]
cx_99609dcff55c24b0,"거산유팰리스2차",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500104140000"]
cx_996934ef55c9abc2,"제이씨라디앙",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800102770000"]
cx_9982c54ec0b7b2cd,"수산오성",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600107210000"]
cx_998fb3c431dcde2a,"풍산쉐르빌101동",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010200102260000"]
cx_9996c78a039ccf63,"강동와이시티",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500104140000"]
cx_99990cb84a6f95eb,"경일역삼",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100107750000"]
cx_999cd96a0eb3f73e,"대영2동",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510100101330000"]
cx_99ac5cedddb5f744,"서초롯데캐슬84",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116420000"]
cx_99b417fd984f02fb,"효창드림빌",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117011900100050000"]
cx_99c7db1081f29857,"그린피아",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100470000"]
cx_99d49857207a628d,"제이아델리아",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700100810000"]
cx_99d4e863ecff2e30,"르메이에르장안타운3차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103370000"]
cx_99eb581de26a065a,"lg선릉에클라트(b)",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500101420000"]
cx_9a16dc1491d192a5,"벽산미라지타워",양천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1147010200109070000"]
cx_9a1fac726ee13e6d,"로즈빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010600100320000"]
cx_9a2d0d7221a6fb57,"한솔로이젠트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010200100110000"]
cx_9a3db071a94ff8b7,"현대아파트(75-1)",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010400100750000"]
cx_9a4d10f26b68effd,"동광팰리스",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100100500000"]
cx_9a4e855ed52cb73d,"휘경",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010900100430000"]
cx_9a5068005e1aee2d,"현대실크빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010600100620000"]
cx_9a6613783519c851,"광성금강",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600107150000"]
cx_9a69df9e656d574c,"청담2차이-편한세상(204동)",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010400100150000"]
cx_9a6c887888984c26,"희훈리치파크",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010300110110000"]
cx_9a6eb88c55195676,"명일지에스아파트",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010100103320000"]
cx_9a7939ee59ea21b9,"대건딜라이트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100105930000"]
cx_9a7cff95d8dc667e,"우진",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300100910000"]
cx_9a942d17a49c426f,"성북맨션",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010200103830000"]
cx_9a9c9b0482ff2f16,"닷컴힐즈(1653-3)",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100116530000"]
cx_9aa5069136c50aad,"웰빙",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400105220000"]
cx_9aca7c9b8f33b9a9,"primaveravill",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013400100430000"]
cx_9acc415758a2c50b,"한양아이클래스",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010200101120000"]
cx_9adc6ce5a539e144,"동원스위트뷰역삼",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100107450000"]
cx_9ae1e8f1750643a3,"파크힐",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011100103120000"]
cx_9aef1016187f3f22,"청정(a)",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510500100240000"]
cx_9aefa910b4371412,"동양브로미(101동)b",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104920000"]
cx_9af182dbb62e4929,"등촌센트럴르씨엘",강서구,NO_PNU,NO_PNU,[]
cx_9afd10da5f18526b,"신사파크빌b동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010700105620000"]
cx_9b00639dae2ca6bd,"한신월드",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010600100680000"]
cx_9b042fa63f590a8d,"근상프리즘",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300100240000"]
cx_9b10d17009145f27,"연세리버빌6차",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510400101840000"]
cx_9b2399d9137814f8,"리버스타운",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200110060000"]
cx_9b241aea13e9c187,"닷컴캐슬",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010700104490000"]
cx_9b257909b8f26013,"남현현대아이빌라",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300110540000"]
cx_9b49df16433cfd8f,"대종",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010300110770000"]
cx_9b5105ba05306a41,"송정제이빌101동",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010800100420000"]
cx_9b68d6be058dbd49,"올림픽파크힐",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104460000"]
cx_9b69a4f0d689907e,"쌍용노블래스",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700100290000"]
cx_9b6e663a1e8d7bb4,"세심",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010200105260000"]
cx_9b7bf6224b25b4e0,"새솔금호",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200101080000"]
cx_9b80cf1efd8f200a,"경향파크",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010500101620000"]
cx_9b87b76924949f3e,"현대캐슬",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010900102810000"]
cx_9b8890624244c539,"(750-15)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107500000"]
cx_9b88ab8d5f9e17fa,"관악산휴먼시아2단지",관악구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1162010200117350000"]
cx_9b8b6d31b8ad30fb,"대치타워",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600109140000"]
cx_9b8e008ff9e35961,"(770-59)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107700000"]
cx_9b96bb341fe49bfe,"dmc덕원",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000102200000"]
cx_9b9926ea9e961ff9,"목화",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101640000"]
cx_9ba635a68cf3cc2e,"한백e타운아파트",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109010000"]
cx_9bb00a0fd43ee1e7,"목동트윈빌",양천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1147010200109050000"]
cx_9bcae492c13becfc,"재연",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101220000"]
cx_9bebf3dd068f66b8,"훼미리하우스117",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156010800100940000"]
cx_9bedec040e8bf5ca,"천우네오젠(693)",강서구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1150010600106930000"]
cx_9c04561a002a4038,"르메이에르장안타운ii(342-11)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103420000"]
cx_9c0ead801c9f692a,"sk리더스뷰(파스텔시티)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100104440000"]
cx_9c3677a3bcaac161,"태솔",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510100101350000"]
cx_9c4944c9ede3a6b7,"만민하늘애2차",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100420000"]
cx_9c53cc050d4bde97,"태솔아파트2차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103460000"]
cx_9c55baaf1d3d1ae0,"(742-68)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107420000"]
cx_9c66488defd95f39,"한신플러스c",성북구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1129011000100230000"]
cx_9c6ae839686e11b9,"네스코뮤즈빌",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300106020000"]
