complex_id,apt_name,sigungu,coord_status,reb_status,our_pnu_key,our_jibun_addr
cx_36a0e95a56713588,"목동길성그랑프리텔",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020007390005,"서울 양천구 목동 739-5"
cx_36a351a1242108f1,"베로니스5차",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010000010039,"서울 서초구 방배동 1-39"
cx_36a679eaa234e9aa,"당산효성타운2차",영등포구,NO_MATCH,EXACT_PARCEL,115601150000130000,"서울 영등포구 당산동5가 13"
cx_36a8192494462563,"청담아이파크",강남구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116801040001300000,"서울 강남구 청담동 130"
cx_36ab6aa1946df72f,"대영테크빌",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901030003280018,"서울 동작구 상도1동 328-18"
cx_36af93a7a54ce3b6,"계명위너스",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001020006460029,"서울 강서구 등촌동 646-29"
cx_36b02efd869c0415,"두영",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401050004940008,"서울 마포구 용강동 494-8"
cx_36b2e699f9120676,"서강오벨리스크스위트",마포구,NO_MATCH,EXACT_PARCEL,114401140004420000,"서울 마포구 창전동 442"
cx_36b38659cab9aa19,"신세기",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301070003060003,"서울 구로구 개봉동 306-3"
cx_36bac389c9d26e2b,"동서울한양",동대문구,NO_MATCH,EXACT_PARCEL,112301050000410000,"서울 동대문구 답십리동 41"
cx_36bf163c8a166510,"장안뉴시티",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060003720005,"서울 동대문구 장안동 372-5"
cx_36c300ea4dd15674,"두산6",중랑구,NO_MATCH,EXACT_PARCEL,112601010015010000,"서울 중랑구 면목동 1501"
cx_36c6e0b6d4bd8044,"현대홈타운스위트104",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101110001980009,"서울 송파구 방이동 198-9"
cx_36d243687507c9aa,"한양2",강남구,NO_MATCH,EXACT_PARCEL,116801100004930000,"서울 강남구 압구정동 493"
cx_36d87ed8f1abbaeb,"예담파크뷰",양천구,NO_MATCH,NO_MATCH,114701030004520002,"서울 양천구 신월동 452-2"
cx_36e664a5d354c731,"래미안하이베르",중구,NO_MATCH,EXACT_PARCEL,111401620008510000,"서울 중구 신당동 851"
cx_36e9d542063ce92d,"삼성팰리스(71-16)",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801050000710016,"서울 강남구 삼성동 71-16"
cx_36ef8473851cf027,"오케이b",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030001020088,"서울 강서구 화곡동 102-88"
cx_36fb814abef86a41,"예청a",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070001220013,"서울 은평구 응암동 122-13"
cx_36fbc4c8983313e5,"아차산인앤인w클래스102동",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030000580025,"서울 광진구 구의동 58-25"
cx_3701bc63d028e65e,"한국현대",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020006420039,"서울 구로구 구로동 642-39"
cx_3706786e3d3c3e08,"길동다성이즈빌",강동구,NO_MATCH,EXACT_PARCEL,117401050004800000,"서울 강동구 길동 480"
cx_370c5ea680316b05,"네스코수피아아파트",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201030006020028,"서울 관악구 남현동 602-28"
cx_371bac114592442b,"금강101",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201070006290024,"서울 도봉구 창동 629-24"
cx_372872ab6c2cb40f,"래미안엘파인(임대)",동대문구,NO_MATCH,NO_MATCH,112301050010000001,"서울 동대문구 답십리동 1000-1"
cx_3728d2c8bea220a7,"현대오페라하우스",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008250012,"서울 서초구 방배동 825-12"
cx_3729ffdedeb91231,"동성네스트빌",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301030011580006,"서울 동대문구 제기동 1158-6"
cx_373a469c9d0e1c10,"신호그린빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010009800025,"서울 서초구 방배동 980-25"
cx_375104f19500d28a,"성우아파트",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101100000010097,"서울 서대문구 북아현동 1-97"
cx_3751cbcc1a07a054,"리치안풍산",구로구,NO_MATCH,EXACT_PARCEL,115301100001540000,"서울 구로구 온수동 154"
cx_37538106afc817af,"비콘드림힐3",노원구,NO_MATCH,EXACT_PARCEL,113501050013100000,"서울 노원구 상계동 1310"
cx_375ee2940730c2f8,"한빛무궁화101동",금천구,NO_MATCH,EXACT_PARCEL,115451030010160000,"서울 금천구 시흥동 1016"
cx_37694fbfb4f580d2,"용산푸르지오써밋(420)",용산구,NO_MATCH,EXACT_PARCEL,111701250004200000,"서울 용산구 한강로2가 420"
cx_376a81dd30fd8f70,"한화오벨리스크",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101070000780001,"서울 송파구 가락동 78-1"
cx_376d0d9f7447e280,"신당역솔하임",중구,NO_MATCH,EXACT_JIBUN_ADDRESS,111401620001400023,"서울 중구 신당동 140-23"
cx_377b85a368f80ed6,"래미안밤섬리베뉴ⅰ",마포구,NO_MATCH,EXACT_PARCEL,114401150004020000,"서울 마포구 상수동 402"
cx_377e8c1f3796da66,"독산동아아파트",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451020001830001,"서울 금천구 독산동 183-1"
cx_3783d2b8a8d1d398,"강동역에스케이허브",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401050004450001,"서울 강동구 길동 445-1"
cx_3788cd4dc21188c7,"푸르지오시티",강북구,NO_MATCH,EXACT_JIBUN_ADDRESS,113051010001600003,"서울 강북구 미아동 160-3"
cx_378a8ba450ee5eba,"라이즈1동",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901070000640264,"서울 동작구 사당동 64-264"
cx_378aa314556fb2f1,"중앙하이츠빌",성동구,NO_MATCH,EXACT_PARCEL,112001140007150000,"서울 성동구 성수동1가 715"
cx_378ce4b6ba2e2caf,"신촌자이엘라",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101120001040036,"서울 서대문구 대현동 104-36"
cx_378d4399caefe09f,"포르투나",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601010007270302,"서울 중랑구 면목동 727-302"
cx_379a396faa837045,"청담파라곤ⅱ2단지",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801040001020013,"서울 강남구 청담동 102-13"
cx_37a767e4be6b3126,"금강",금천구,NO_MATCH,EXACT_PARCEL,115451030010080000,"서울 금천구 시흥동 1008"
cx_37aad4c0eda791dc,"포레스빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501020001190003,"서울 서초구 양재동 119-3"
cx_37bbeaf03f5a8222,"행운",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801040004740004,"서울 은평구 갈현동 474-4"
cx_37c3a8028173835f,"두산1",중랑구,NO_MATCH,EXACT_PARCEL,112601010015000000,"서울 중랑구 면목동 1500"
cx_37c67fac9049003b,"대성유니드",동작구,NO_MATCH,EXACT_PARCEL,115901070011550000,"서울 동작구 사당동 1155"
cx_37cd379ce63e0164,"훼미리타운",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010009320034,"서울 서초구 방배동 932-34"
cx_37f0d315ddf685f8,"제일아파트",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401090003610001,"서울 강동구 천호동 361-1"
cx_37f677450af47e61,"수락리버시티3단지",노원구,NO_MATCH,EXACT_PARCEL,113501050013120000,"서울 노원구 상계동 1312"
cx_37f89887e3f5fd48,"밝은문",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070004270113,"서울 은평구 응암동 427-113"
cx_37f9b9a24959af1b,"블루힐하우스",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501060000710001,"서울 서초구 잠원동 71-1"
cx_380121572ce89128,"천왕연지타운2단지",구로구,NO_MATCH,EXACT_PARCEL,115301110002810000,"서울 구로구 천왕동 281"
cx_38088fdded8aa5e2,"비버리캐슬",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014860017,"서울 서초구 서초동 1486-17"
cx_380bd9f20fa008ef,"주함해븐",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601010000910015,"서울 중랑구 면목동 91-15"
cx_380f748f70605b08,"마포트라팰리스2차",마포구,NO_MATCH,EXACT_PARCEL,114401010007380000,"서울 마포구 아현동 738"
cx_38104fe4c35b8099,"동원",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501020003520011,"서울 서초구 양재동 352-11"
cx_38120c5d39877200,"g밸리소홈",영등포구,NO_MATCH,EXACT_JIBUN_ADDRESS,115601330011010007,"서울 영등포구 대림동 1101-7"
cx_3819f683da72eb50,"유로카운티",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070000810164,"서울 은평구 응암동 81-164"
cx_38234029a408a6f4,"신원아침도시(1434)",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014340002,"서울 서초구 서초동 1434-2"
cx_3824526b2acce641,"신원지벤스타7",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101180003940001,"서울 서대문구 홍은동 394-1"
cx_384883ddaec8b1d2,"유승셀르빌",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451030000030003,"서울 금천구 시흥동 3-3"
cx_3867fdae9d1f2a3a,"방화동진로아파트",강서구,NO_MATCH,EXACT_PARCEL,115001090008040000,"서울 강서구 방화동 804"
cx_386a4c4ca518abf7,"한일(424-1)",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060004240001,"서울 동대문구 장안동 424-1"
cx_386ab51cf78653da,"퓨전빌",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030002440006,"서울 광진구 구의동 244-6"
cx_386c066038c85c26,"신성미소지움아파트",노원구,NO_MATCH,EXACT_PARCEL,113501030007560000,"서울 노원구 공릉동 756"
cx_3874b083183087be,"뉴후암",용산구,NO_MATCH,EXACT_PARCEL,111701010004260000,"서울 용산구 후암동 426"
cx_38751603c6f443d2,"잠원중앙하이츠(a동)",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501060000710015,"서울 서초구 잠원동 71-15"
cx_387ea8e886f847c3,"한신한강",성동구,NO_MATCH,EXACT_PARCEL,112001150004420000,"서울 성동구 성수동2가 442"
cx_388d443a42e2d030,"방배대우멤버스카운티201",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008090026,"서울 서초구 방배동 809-26"
cx_38a63b28932395a5,"성동강변파크빌101(강변타워)",광진구,NO_MATCH,EXACT_PARCEL,112151030006570000,"서울 광진구 구의동 657"
cx_38a6c61a08574462,"용마산모아엘가파크포레",중랑구,NO_MATCH,EXACT_PARCEL,112601010015490000,"서울 중랑구 면목동 1549"
cx_38a93151dd3109e4,"코스모스",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701290003020062,"서울 용산구 이촌동 302-62"
cx_38b28184a6913022,"올림픽훼밀리타운",송파구,NO_MATCH,EXACT_PARCEL,117101080001500000,"서울 송파구 문정동 150"
cx_38b2c7e85af7e77c,"둔촌현대수린나아파트",강동구,NO_MATCH,EXACT_PARCEL,117401060006320000,"서울 강동구 둔촌동 632"
cx_38d0725fb6e4778a,"서초금호어울림",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014670097,"서울 서초구 서초동 1467-97"
cx_38d3b4303bdbb9e3,"드림팰리스103동",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501020000060019,"서울 서초구 양재동 6-19"
cx_38d4ebea27a7de12,"율전에버그린",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401060001040003,"서울 강동구 둔촌동 104-3"
cx_38d6a05361f053ae,"일동행복세상",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201010000410346,"서울 관악구 봉천동 41-346"
cx_38db50a7c13a2913,"염창3우성",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001010002720028,"서울 강서구 염창동 272-28"
cx_38deb0d75cbdf4bc,"문정그린",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101080001130003,"서울 송파구 문정동 113-3"
cx_38e1a6dc89decb81,"(796-65)삼성주택",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007960065,"서울 구로구 구로동 796-65"
cx_38e42491de4b3ae3,"한신상가",서초구,NO_MATCH,EXACT_PARCEL,116501070008850000,"서울 서초구 반포동 885"
cx_38e761643b3a0483,"dmc우방",은평구,NO_MATCH,EXACT_PARCEL,113801100002440000,"서울 은평구 증산동 244"
cx_38e90d2e339e6342,"당산계룡리슈빌2단지",영등포구,NO_MATCH,EXACT_PARCEL,115601130005660000,"서울 영등포구 당산동3가 566"
cx_38ee83f134cc276b,"현대2",도봉구,NO_MATCH,EXACT_PARCEL,113201050000500000,"서울 도봉구 쌍문동 50"
cx_38f86f247a1a8fd0,"준아트빌",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701300001240001,"서울 용산구 이태원동 124-1"
cx_38ff4e8779e758e2,"논현동한화꿈에그린",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801080002050002,"서울 강남구 논현동 205-2"
cx_3902e8786964cfd4,"호반써밋서초파크",서초구,NO_MATCH,EXACT_PARCEL,116501030007880000,"서울 서초구 우면동 788"
cx_3906d1249223b471,"이튼타워리버2차",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151050005070006,"서울 광진구 자양동 507-6"
cx_391f3e4d13888415,"롯데캐슬메디치",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080016560004,"서울 서초구 서초동 1656-4"
cx_39236c8841e87487,"삼성제이드아파트",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601010001940003,"서울 중랑구 면목동 194-3"
cx_3926b734b1392a30,"한국프라우드",중랑구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,112601020000740000,"서울 중랑구 상봉동 74"
cx_3933388d0aa4cc4d,"플라워스위트101동102동",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201030010860007,"서울 관악구 남현동 1086-7"
cx_39438b5404fa94d0,"고도아파트",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801080000020001,"서울 은평구 역촌동 2-1"
cx_395429fe5ffb6bb6,"목동롯데캐슬마에스트로",양천구,NO_MATCH,EXACT_PARCEL,114701020009650000,"서울 양천구 목동 965"
cx_397fd09e9d490e50,"금성리치몬드",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101120000850004,"서울 송파구 오금동 85-4"
cx_39bcd47796862839,"사당휴브리지(206-127)",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901070002060127,"서울 동작구 사당동 206-127"
cx_39c0fd85666952cc,"동인",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301070003350001,"서울 구로구 개봉동 335-1"
cx_39c64fbe8fef75e3,"우장산롯데캐슬",강서구,NO_MATCH,EXACT_PARCEL,115001030011450000,"서울 강서구 화곡동 1145"
cx_39dc13cb2dd911d6,"공덕현대",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401020003700009,"서울 마포구 공덕동 370-9"
cx_39dfaa6bd45ee8ca,"동서",양천구,NO_MATCH,EXACT_PARCEL,114701030010690000,"서울 양천구 신월동 1069"
cx_39e14cdd8d781224,"미리내아파트",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030000540010,"서울 양천구 신월동 54-10"
cx_39e5785d36f9c414,"신도",중랑구,NO_MATCH,EXACT_PARCEL,112601040001670000,"서울 중랑구 묵동 167"
cx_39e5fd2e9917f5cf,"대성빌라트(552-6)",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030005520006,"서울 광진구 구의동 552-6"
cx_39ebf786287e7708,"대동아파트",성북구,NO_MATCH,EXACT_PARCEL,112901330010220000,"서울 성북구 정릉동 1022"
cx_3a008bd5db37b570,"방배빌라트",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008410004,"서울 서초구 방배동 841-4"
cx_3a03eeb497a002b7,"삼풍아파트",서초구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116501080016850000,"서울 서초구 서초동 1685"
cx_3a3dd46c502f7d3a,"(740-21)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007400021,"서울 구로구 구로동 740-21"
cx_3a3fe7f645ac267f,"상암월드컵파크2단지",마포구,NO_MATCH,EXACT_PARCEL,114401270016370000,"서울 마포구 상암동 1637"
cx_3a44a919372edef4,"이너스내안애",동작구,NO_MATCH,EXACT_PARCEL,115901070011560000,"서울 동작구 사당동 1156"
cx_3a531965054e8723,"홍해오크펠리스3차",동대문구,NO_MATCH,EXACT_PARCEL,112301060005820000,"서울 동대문구 장안동 582"
cx_3a53ef2cde084f59,"성락",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020001450023,"서울 구로구 구로동 145-23"
cx_3a5a66dc168158da,"(99-1)",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901080000990001,"서울 동작구 대방동 99-1"
cx_3a6765e75e7ca8ea,"한진",강북구,NO_MATCH,EXACT_PARCEL,113051020006580000,"서울 강북구 번동 658"
cx_3a747be1669b8853,"방배어울림",서초구,NO_MATCH,EXACT_PARCEL,116501010009980000,"서울 서초구 방배동 998"
cx_3a74fd900fb0b28e,"(770-54)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007700054,"서울 구로구 구로동 770-54"
cx_3a8684bbf8d60837,"현대조합",도봉구,NO_MATCH,EXACT_PARCEL,113201070008130000,"서울 도봉구 창동 813"
cx_3a89e10cd238349f,"대웅",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201050000130002,"서울 도봉구 쌍문동 13-2"
cx_3a8e540b0864915f,"현대타운",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801080000710001,"서울 은평구 역촌동 71-1"
cx_3a93e5ddf828527a,"이즈캐슬",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801080000680019,"서울 은평구 역촌동 68-19"
cx_3a971f73e96dd088,"우장산청솔(992-10)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030009920010,"서울 강서구 화곡동 992-10"
cx_3a97d6dc37df6e8f,"신부파스카(319-3)",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060003190003,"서울 동대문구 장안동 319-3"
cx_3a9d78024b94b940,"거산",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030000210004,"서울 양천구 신월동 21-4"
cx_3aa197bc19400017,"대종리버빌",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151050005530314,"서울 광진구 자양동 553-314"
cx_3ab27e1798b16d26,"이스턴잠실",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101110000460001,"서울 송파구 방이동 46-1"
cx_3ab619877b3b5246,"g밸리마인드",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201020016550017,"서울 관악구 신림동 1655-17"
cx_3abc63659878174f,"삼보힐아파트",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401010003120256,"서울 강동구 명일동 312-256"
cx_3ad1416b19b209fe,"무학",강서구,NO_MATCH,EXACT_PARCEL,115001010002550000,"서울 강서구 염창동 255"
cx_3ae6fe77fc57e817,"신대방경남",동작구,NO_MATCH,EXACT_PARCEL,115901090007120000,"서울 동작구 신대방동 712"
cx_3ae79d6b4c4e57b9,"남청파인힐",노원구,NO_MATCH,EXACT_JIBUN_ADDRESS,113501030003790005,"서울 노원구 공릉동 379-5"
cx_3aecc4e5dc621f5c,"천수",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801040004880016,"서울 은평구 갈현동 488-16"
cx_3aefa2860b5687de,"형인휴아름",강북구,NO_MATCH,EXACT_PARCEL,113051030007320000,"서울 강북구 수유동 732"
cx_3aefd3aec48d310b,"신주아파트(a동)",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201060006950010,"서울 도봉구 방학동 695-10"
cx_3af1868e196e2fa0,"두보아파트",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001020003650195,"서울 강서구 등촌동 365-195"
cx_3af3945d5e7f81a0,"정릉중앙하이츠아파트",성북구,NO_MATCH,EXACT_PARCEL,112901330008090000,"서울 성북구 정릉동 809"
cx_3af3ded7e97f2f19,"태천해오름102동a",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401010003520008,"서울 강동구 명일동 352-8"
cx_3af81eb979f12da3,"숭실그랜드",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901030003170001,"서울 동작구 상도1동 317-1"
cx_3afd1d03cc97f5bc,"홍제헤렌",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101110001750003,"서울 서대문구 홍제동 175-3"
cx_3affe85222ffd72a,"신설에스하임",동대문구,NO_MATCH,EXACT_PARCEL,112301010003980000,"서울 동대문구 신설동 398"
cx_3b0218ef237b4f44,"에덴",도봉구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,113201050007130000,"서울 도봉구 쌍문동 713"
cx_3b084aa4acd3b000,"선정(35-2)",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801090000350002,"서울 은평구 신사동 35-2"
cx_3b0e71cecdfba73d,"신영지웰에스테이트개봉역",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301070001710002,"서울 구로구 개봉동 171-2"
cx_3b1d558c45a29c28,"일성트루엘",동대문구,NO_MATCH,EXACT_PARCEL,112301060005810000,"서울 동대문구 장안동 581"
cx_3b23ae0f8209dded,"신세계아파트1",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030010080030,"서울 강서구 화곡동 1008-30"
cx_3b267bd810f5de72,"송이",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030011300001,"서울 강서구 화곡동 1130-1"
cx_3b283357569137b1,"동평늘푸른",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101180002650281,"서울 서대문구 홍은동 265-281"
cx_3b315f9b15e4cd69,"길음뉴타운신안파크아파트",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901340006350168,"서울 성북구 길음동 635-168"
cx_3b390ab0041a8ac1,"창덕에버빌",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101200001050001,"서울 서대문구 남가좌동 105-1"
cx_3b39d4f623114b49,"블루밍하우스",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801050000640004,"서울 강남구 삼성동 64-4"
cx_3b3b35600f8d6cb6,"강나루2현대",강서구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,115001040004480000,"서울 강서구 가양동 448"
cx_3b3f8f4adb3b2c6a,"신화",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501060000540007,"서울 서초구 잠원동 54-7"
cx_3b4d14ea0cb5ff33,"로얄",도봉구,NO_MATCH,EXACT_JIBUN_ADDRESS,113201050003570014,"서울 도봉구 쌍문동 357-14"
cx_3b5b08f52aeee4b2,"월드",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201020006670016,"서울 관악구 신림동 667-16"
cx_3b632fdb4a3d355e,"파크(가)",강북구,NO_MATCH,EXACT_JIBUN_ADDRESS,113051030002820011,"서울 강북구 수유동 282-11"
cx_3b64992ac284eff3,"등촌동보람쉬움아파트",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001020006410004,"서울 강서구 등촌동 641-4"
cx_3b6706ccf772133f,"녹주아파트",노원구,NO_MATCH,EXACT_PARCEL,113501030007500000,"서울 노원구 공릉동 750"
cx_3b6b24b406cfa520,"서린",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014560001,"서울 서초구 서초동 1456-1"
cx_3b71b38f1c9a4884,"이연에버리치",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701010008880008,"서울 양천구 신정동 888-8"
cx_3b7cc75a3b3a8401,"동성타워프라자",중랑구,NO_MATCH,EXACT_PARCEL,112601060007860000,"서울 중랑구 신내동 786"
cx_3b91b859bb0e1200,"테라팰리스건대1차",광진구,NO_MATCH,EXACT_PARCEL,112151070005310000,"서울 광진구 화양동 531"
cx_3b9596fc8db366b2,"(797-9)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007970009,"서울 구로구 구로동 797-9"
cx_3b95cd75e613f721,"대림아르빌",용산구,NO_MATCH,EXACT_PARCEL,111701310008080000,"서울 용산구 한남동 808"
cx_3b9790951f4eabf7,"벨라빌",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801180001930042,"서울 강남구 도곡동 193-42"
cx_3b9dc0f1ff715a18,"경남아파트",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451030008200012,"서울 금천구 시흥동 820-12"
cx_3baccf50e890159f,"동일스카이시티101동",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601020002840011,"서울 중랑구 상봉동 284-11"
cx_3bc928dd5012ce0f,"엘르빌",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101160005060027,"서울 서대문구 창천동 506-27"
cx_3bcf0f87bce7496b,"래미안퍼스티지",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501070000180001,"서울 서초구 반포동 18-1"
cx_3bd8db455f2f1bc3,"밀레니엄",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030000460212,"서울 강서구 화곡동 46-212"
cx_3be973d1b767473d,"삼흥리치",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070001170054,"서울 은평구 응암동 117-54"
cx_3bf347a1391974cc,"유성아이비",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070000920007,"서울 은평구 응암동 92-7"
cx_3bf5ec4d6ce7e685,"우남퍼스트빌더센트럴",구로구,NO_MATCH,EXACT_PARCEL,115301120002440000,"서울 구로구 항동 244"
cx_3bfb18fb9021efa6,"새롬",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401070004740010,"서울 강동구 암사동 474-10"
cx_3c0b3be87e698ddf,"lig건영",노원구,NO_MATCH,EXACT_PARCEL,113501060005860000,"서울 노원구 중계동 586"
cx_3c15bffc72c0ab8b,"뉴월드(402-42)",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070004020042,"서울 은평구 응암동 402-42"
cx_3c27e5c3c897c938,"방화동동부센트레빌(875번지)",강서구,NO_MATCH,EXACT_PARCEL,115001090008750000,"서울 강서구 방화동 875"
cx_3c553173fbe289aa,"현대썬앤빌테헤란",강남구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116801060008940000,"서울 강남구 대치동 894"
cx_3c57a107af0c5a38,"토성현대",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101030002510002,"서울 송파구 풍납동 251-2"
cx_3c6de9c79e0f51b4,"신촌태영데시앙",마포구,NO_MATCH,EXACT_PARCEL,114401140004390000,"서울 마포구 창전동 439"
cx_3c70dcd5304b73c4,"마포한강2차푸르지오",마포구,NO_MATCH,EXACT_PARCEL,114401220004730000,"서울 마포구 합정동 473"
cx_3c8cf9aac8a3293f,"(797-37)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007970037,"서울 구로구 구로동 797-37"
cx_3c92dccf9588f981,"고덕숲아이파크",강동구,NO_MATCH,EXACT_PARCEL,117401030005150000,"서울 강동구 상일동 515"
