old_lawd_cd,new_lawd_cd,resolved_lawd_cd,change_date,sido_nm,city_stem,sgg_old,sgg_new,umd_nm,ri_nm
4111311400,4111513700,4111513700,20080506,경기도,수원시,수원시 권선구,수원시 팔달구,고등동,
4111310500,4111312800,4111312800,20080506,경기도,수원시,수원시 권선구,수원시 권선구,고색동,
4111312000,4111313600,4111313600,20080506,경기도,수원시,수원시 권선구,수원시 권선구,곡반정동,
4111310200,4111513200,4111513200,20080506,경기도,수원시,수원시 권선구,수원시 팔달구,교동,
4111310900,4111313200,4111313200,20080506,경기도,수원시,수원시 권선구,수원시 권선구,구운동,
4111510700,4111512600,4111512600,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,구천동,
4111312100,4111313700,4111313700,20080506,경기도,수원시,수원시 권선구,수원시 권선구,권선동,
4111312200,4111313400,4111313400,20080506,경기도,수원시,수원시 권선구,수원시 권선구,금곡동,
4111510800,4111512700,4111512700,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,남수동,
4111510400,4111512300,4111512300,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,남창동,
4111312500,4111314100,4111314100,20080506,경기도,수원시,수원시 권선구,수원시 권선구,당수동,
4111311900,4111313900,4111313900,20080506,경기도,수원시,수원시 권선구,수원시 권선구,대황교동,
4111511900,4111710700,4111710700,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,망포동,
4111310100,4111513300,4111513300,20080506,경기도,수원시,수원시 권선구,수원시 팔달구,매교동,
4111311100,4111513400,4111513400,20080506,경기도,수원시,수원시 권선구,수원시 팔달구,매산로1가,
4111311200,4111513500,4111513500,20080506,경기도,수원시,수원시 권선구,수원시 팔달구,매산로2가,
4111311300,4111513600,4111513600,20080506,경기도,수원시,수원시 권선구,수원시 팔달구,매산로3가,
4111511500,4111710100,4111710100,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,매탄동,
4111510900,4111512800,4111512800,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,매향동,
4111111000,4111512900,4111512900,20080506,경기도,수원시,수원시 장안구,수원시 팔달구,북수동,
4111112300,4111113800,4111113800,20080506,경기도,수원시,수원시 장안구,수원시 장안구,상광교동,
4111310800,4111313100,4111313100,20080506,경기도,수원시,수원시 권선구,수원시 권선구,서둔동,
4111310300,4111312600,4111312600,20080506,경기도,수원시,수원시 권선구,수원시 권선구,세류동,
4111112100,4111113500,4111113500,20080506,경기도,수원시,수원시 장안구,수원시 장안구,송죽동,
4111511800,4111710600,4111710600,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,신동,
4111111200,4111513000,4111513000,20080506,경기도,수원시,수원시 장안구,수원시 팔달구,신풍동,
4111112200,4111113700,4111113700,20080506,경기도,수원시,수원시 장안구,수원시 장안구,연무동,
4111510500,4111512400,4111512400,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,영동,
4111511700,4111710500,4111710500,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,영통동,
4111111900,4111113400,4111113400,20080506,경기도,수원시,수원시 장안구,수원시 장안구,영화동,
4111310600,4111312900,4111312900,20080506,경기도,수원시,수원시 권선구,수원시 권선구,오목천동,
4111511100,4111514000,4111514000,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,우만동,
4111511600,4111710200,4111710200,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,원천동,
4111111600,4111113200,4111113200,20080506,경기도,수원시,수원시 장안구,수원시 장안구,율전동,
4111111500,4111113100,4111113100,20080506,경기도,수원시,수원시 장안구,수원시 장안구,이목동,
4111511200,4111710300,4111710300,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,이의동,
4111511400,4111514100,4111514100,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,인계동,
4111312400,4111314000,4111314000,20080506,경기도,수원시,수원시 권선구,수원시 권선구,입북동,
4111111100,4111513100,4111513100,20080506,경기도,수원시,수원시 장안구,수원시 팔달구,장안동,
4111311800,4111313800,4111313800,20080506,경기도,수원시,수원시 권선구,수원시 권선구,장지동,
4111111800,4111113000,4111113000,20080506,경기도,수원시,수원시 장안구,수원시 장안구,정자동,
4111112000,4111113600,4111113600,20080506,경기도,수원시,수원시 장안구,수원시 장안구,조원동,
4111510600,4111512500,4111512500,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,중동,
4111511000,4111513900,4111513900,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,지동,
4111111700,4111113300,4111113300,20080506,경기도,수원시,수원시 장안구,수원시 장안구,천천동,
4111311000,4111313300,4111313300,20080506,경기도,수원시,수원시 권선구,수원시 권선구,탑동,
4111111400,4111112900,4111112900,20080506,경기도,수원시,수원시 장안구,수원시 장안구,파장동,
4111510100,4111512000,4111512000,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,팔달로1가,
4111510200,4111512100,4111512100,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,팔달로2가,
4111510300,4111512200,4111512200,20080506,경기도,수원시,수원시 팔달구,수원시 팔달구,팔달로3가,
4111310400,4111312700,4111312700,20080506,경기도,수원시,수원시 권선구,수원시 권선구,평동,
4111310700,4111313000,4111313000,20080506,경기도,수원시,수원시 권선구,수원시 권선구,평리동,
4111112400,4111113900,4111113900,20080506,경기도,수원시,수원시 장안구,수원시 장안구,하광교동,
4111511300,4111710400,4111710400,20080506,경기도,수원시,수원시 팔달구,수원시 영통구,하동,
4111312300,4111313500,4111313500,20080506,경기도,수원시,수원시 권선구,수원시 권선구,호매실동,
4111111300,4111513800,4111513800,20080506,경기도,수원시,수원시 장안구,수원시 팔달구,화서동,
4127012000,4127111100,4127111100,20080506,경기도,안산시,안산시,안산시 상록구,건건동,
4127011000,4127310100,4127310100,20080506,경기도,안산시,안산시,안산시 단원구,고잔동,
4127013300,4127311200,4127311200,20080506,경기도,안산시,안산시,안산시 단원구,대부남동,
4127013100,4127311000,4127311000,20080506,경기도,안산시,안산시,안산시 단원구,대부동동,
4127013200,4127311100,4127311100,20080506,경기도,안산시,안산시,안산시 단원구,대부북동,
4127011400,4127310600,4127310600,20080506,경기도,안산시,안산시,안산시 단원구,목내동,
4127010400,4127110400,4127110400,20080506,경기도,안산시,안산시,안산시 상록구,본오동,
4127010700,4127110700,4127110700,20080506,경기도,안산시,안산시,안산시 상록구,부곡동,
4127010300,4127110300,4127110300,20080506,경기도,안산시,안산시,안산시 상록구,사동,
4127012100,4127111200,4127111200,20080506,경기도,안산시,안산시,안산시 상록구,사사동,
4127012500,4127311300,4127311300,20080506,경기도,안산시,안산시,안산시 단원구,선감동,
4127011800,4127310900,4127310900,20080506,경기도,안산시,안산시,안산시 단원구,선부동,
4127011300,4127310400,4127310400,20080506,경기도,안산시,안산시,안산시 단원구,성곡동,
4127010800,4127110800,4127110800,20080506,경기도,안산시,안산시,안산시 상록구,성포동,
4127012700,4127111300,4127111300,20080506,경기도,안산시,안산시,안산시 상록구,수암동,
4127011200,4127310300,4127310300,20080506,경기도,안산시,안산시,안산시 단원구,신길동,
4127010600,4127110600,4127110600,20080506,경기도,안산시,안산시,안산시 상록구,양상동,
4127011100,4127310200,4127310200,20080506,경기도,안산시,안산시,안산시 단원구,와동,
4127011700,4127310800,4127310800,20080506,경기도,안산시,안산시,안산시 단원구,원곡동,
4127011500,4127310500,4127310500,20080506,경기도,안산시,안산시,안산시 단원구,원시동,
4127010900,4127110900,4127110900,20080506,경기도,안산시,안산시,안산시 상록구,월피동,
4127010200,4127110200,4127110200,20080506,경기도,안산시,안산시,안산시 상록구,이동,
4127010100,4127110100,4127110100,20080506,경기도,안산시,안산시,안산시 상록구,일동,
4127012800,4127111400,4127111400,20080506,경기도,안산시,안산시,안산시 상록구,장상동,
4127012900,4127111500,4127111500,20080506,경기도,안산시,안산시,안산시 상록구,장하동,
4127011600,4127310700,4127310700,20080506,경기도,안산시,안산시,안산시 단원구,초지동,
4127010500,4127110500,4127110500,20080506,경기도,안산시,안산시,안산시 상록구,팔곡이동,
4127011900,4127111000,4127111000,20080506,경기도,안산시,안산시,안산시 상록구,팔곡일동,
4127012600,4127311400,4127311400,20080506,경기도,안산시,안산시,안산시 단원구,풍도동,
4127013000,4127311500,4127311500,20080506,경기도,안산시,안산시,안산시 단원구,화정동,
4117310500,4117110100,4117110100,20080506,경기도,안양시,안양시 동안구,안양시 만안구,안양동,
5211310100,5211114700,5211114700,20080506,전북특별자치도,전주시,전주시 덕진구,전주시 완산구,서노송동,
4425032025,4425032026,,20080506,충청남도,계룡시,계룡시,계룡시,남선면,남선리
4425032022,4425032028,,20080506,충청남도,계룡시,계룡시,계룡시,남선면,부남리
4425032023,4425032029,,20080506,충청남도,계룡시,계룡시,계룡시,남선면,석계리
4425032024,4425032030,,20080506,충청남도,계룡시,계룡시,계룡시,남선면,용동리
4425032021,4425032027,,20080506,충청남도,계룡시,계룡시,계룡시,남선면,정장리
4425031520,4425031521,4425031521,20080506,충청남도,계룡시,계룡시,계룡시,엄사면,엄사리
4146011400,4146510400,4146510400,20080513,경기도,용인시,용인시,용인시 수지구,고기동,
4146010600,4146110600,4146110600,20080513,경기도,용인시,용인시,용인시 처인구,고림동,
4146010100,4146110100,4146110100,20080513,경기도,용인시,용인시,용인시 처인구,김량장동,
4146010400,4146110400,4146110400,20080513,경기도,용인시,용인시,용인시 처인구,남동,
4146034000,4146132000,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,
4146034028,4146132028,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,방아리
4146034024,4146132024,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,봉명리
4146034021,4146132021,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,봉무리
4146034022,4146132022,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,북리
4146034030,4146132030,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,아곡리
4146034031,4146132031,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,완장리
4146034026,4146132026,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,원암리
4146034027,4146132027,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,전궁리
4146034025,4146132025,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,진목리
4146034029,4146132029,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,창리
4146034023,4146132023,,20080513,경기도,용인시,용인시,용인시 처인구,남사면,통삼리
4146011300,4146510300,4146510300,20080513,경기도,용인시,용인시,용인시 수지구,동천동,
4146010700,4146110700,4146110700,20080513,경기도,용인시,용인시,용인시 처인구,마평동,
4146032000,4146131000,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,
4146032022,4146131022,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,갈담리
4146032027,4146131027,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,능원리
4146032026,4146131026,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,동림리
4146032025,4146131025,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,매산리
4146032028,4146131028,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,오산리
4146032021,4146131021,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,왕산리
4146032024,4146131024,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,일산리
4146032023,4146131023,,20080513,경기도,용인시,용인시,용인시 처인구,모현면,초부리
4146037000,4146135000,4146135000,20080513,경기도,용인시,용인시,용인시 처인구,백암면,
4146037033,4146135033,4146135033,20080513,경기도,용인시,용인시,용인시 처인구,백암면,가좌리
4146037032,4146135032,4146135032,20080513,경기도,용인시,용인시,용인시 처인구,백암면,가창리
4146037024,4146135024,4146135024,20080513,경기도,용인시,용인시,용인시 처인구,백암면,고안리
4146037031,4146135031,4146135031,20080513,경기도,용인시,용인시,용인시 처인구,백암면,근곡리
4146037029,4146135029,4146135029,20080513,경기도,용인시,용인시,용인시 처인구,백암면,근삼리
4146037030,4146135030,4146135030,20080513,경기도,용인시,용인시,용인시 처인구,백암면,근창리
4146037022,4146135022,4146135022,20080513,경기도,용인시,용인시,용인시 처인구,백암면,박곡리
4146037023,4146135023,4146135023,20080513,경기도,용인시,용인시,용인시 처인구,백암면,백봉리
4146037021,4146135021,4146135021,20080513,경기도,용인시,용인시,용인시 처인구,백암면,백암리
4146037027,4146135027,4146135027,20080513,경기도,용인시,용인시,용인시 처인구,백암면,석천리
4146037025,4146135025,4146135025,20080513,경기도,용인시,용인시,용인시 처인구,백암면,옥산리
4146037028,4146135028,4146135028,20080513,경기도,용인시,용인시,용인시 처인구,백암면,용천리
4146037026,4146135026,4146135026,20080513,경기도,용인시,용인시,용인시 처인구,백암면,장평리
4146010300,4146110300,4146110300,20080513,경기도,용인시,용인시,용인시 처인구,삼가동,
4146011700,4146510700,4146510700,20080513,경기도,용인시,용인시,용인시 수지구,상현동,
4146011600,4146510600,4146510600,20080513,경기도,용인시,용인시,용인시 수지구,성복동,
4146011500,4146510500,4146510500,20080513,경기도,용인시,용인시,용인시 수지구,신봉동,
4146038000,4146136000,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,
4146038022,4146136022,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,남곡리
4146038028,4146136028,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,대대리
4146038030,4146136030,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,송문리
4146038026,4146136026,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,식금리
4146038021,4146136021,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,양지리
4146038027,4146136027,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,정수리
4146038024,4146136024,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,제일리
4146038029,4146136029,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,주북리
4146038025,4146136025,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,추계리
4146038023,4146136023,,20080513,경기도,용인시,용인시,용인시 처인구,양지면,평창리
4146010200,4146110200,4146110200,20080513,경기도,용인시,용인시,용인시 처인구,역북동,
4146010800,4146110800,4146110800,20080513,경기도,용인시,용인시,용인시 처인구,운학동,
4146036000,4146134000,4146134000,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,
4146036032,4146134032,4146134032,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,가재월리
4146036021,4146134021,4146134021,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,고당리
4146036027,4146134027,4146134027,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,독성리
4146036026,4146134026,4146134026,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,두창리
4146036024,4146134024,4146134024,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,맹리
4146036029,4146134029,4146134029,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,목신리
4146036031,4146134031,4146134031,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,문촌리
4146036025,4146134025,4146134025,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,미평리
4146036022,4146134022,4146134022,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,사암리
4146036023,4146134023,4146134023,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,좌항리
4146036028,4146134028,4146134028,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,죽능리
4146036030,4146134030,4146134030,20080513,경기도,용인시,용인시,용인시 처인구,원삼면,학일리
4146010500,4146110500,4146110500,20080513,경기도,용인시,용인시,용인시 처인구,유방동,
4146035000,4146133000,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,
4146035026,4146133026,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,덕성리
4146035023,4146133023,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,묘봉리
4146035027,4146133027,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,묵리
4146035029,4146133029,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,서리
4146035021,4146133021,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,송전리
4146035025,4146133025,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,시미리
4146035022,4146133022,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,어비리
4146035028,4146133028,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,천리
4146035024,4146133024,,20080513,경기도,용인시,용인시,용인시 처인구,이동면,화산리
4146011200,4146510200,4146510200,20080513,경기도,용인시,용인시,용인시 수지구,죽전동,
4146011100,4146510100,4146510100,20080513,경기도,용인시,용인시,용인시 수지구,풍덕천동,
4146011000,4146111000,4146111000,20080513,경기도,용인시,용인시,용인시 처인구,해곡동,
4146010900,4146110900,4146110900,20080513,경기도,용인시,용인시,용인시 처인구,호동,
4815000000,4816000000,,20080513,경상남도,마산시,마산시,마산시,,
4816031031,4816031030,,20080513,경상남도,마산시,마산시,마산시,구산면,난포리
4413032000,4413132000,4413132000,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,
4413032021,4413132021,4413132021,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,광덕리
4413032024,4413132024,4413132024,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,대덕리
4413032030,4413132030,4413132030,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,대평리
4413032025,4413132025,4413132025,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,매당리
4413032027,4413132027,4413132027,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,무학리
4413032023,4413132023,4413132023,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,보산원리
4413032028,4413132028,4413132028,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,신덕리
4413032026,4413132026,4413132026,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,신흥리
4413032031,4413132031,4413132031,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,원덕리
4413032022,4413132022,4413132022,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,지장리
4413032029,4413132029,4413132029,20080624,충청남도,천안시,천안시,천안시 동남구,광덕면,행정리
4413013000,4413112000,4413112000,20080624,충청남도,천안시,천안시,천안시 동남구,구룡동,
4413010900,4413110800,4413110800,20080624,충청남도,천안시,천안시,천안시 동남구,구성동,
4413012000,4413111400,4413111400,20080624,충청남도,천안시,천안시,천안시 동남구,다가동,
4413010100,4413110100,4413110100,20080624,충청남도,천안시,천안시,천안시 동남구,대흥동,
4413038000,4413137000,4413137000,20080624,충청남도,천안시,천안시,천안시 동남구,동면,
4413038024,4413137024,4413137024,20080624,충청남도,천안시,천안시,천안시 동남구,동면,광덕리
4413038021,4413137021,4413137021,20080624,충청남도,천안시,천안시,천안시 동남구,동면,구도리
4413038027,4413137027,4413137027,20080624,충청남도,천안시,천안시,천안시 동남구,동면,덕성리
4413038025,4413137025,4413137025,20080624,충청남도,천안시,천안시,천안시 동남구,동면,동산리
4413038022,4413137022,4413137022,20080624,충청남도,천안시,천안시,천안시 동남구,동면,송연리
4413038030,4413137030,4413137030,20080624,충청남도,천안시,천안시,천안시 동남구,동면,수남리
4413038029,4413137029,4413137029,20080624,충청남도,천안시,천안시,천안시 동남구,동면,장송리
4413038028,4413137028,4413137028,20080624,충청남도,천안시,천안시,천안시 동남구,동면,죽계리
4413038026,4413137026,4413137026,20080624,충청남도,천안시,천안시,천안시 동남구,동면,행암리
4413038023,4413137023,4413137023,20080624,충청남도,천안시,천안시,천안시 동남구,동면,화계리
4413038031,4413137031,4413137031,20080624,충청남도,천안시,천안시,천안시 동남구,동면,화덕리
4413011600,4413310400,4413310400,20080624,충청남도,천안시,천안시,천안시 서북구,두정동,
4413025900,4413125000,4413125000,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,
4413025932,4413125032,4413125032,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,교천리
4413025923,4413125023,4413125023,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,교촌리
4413025930,4413125030,4413125030,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,남화리
4413025925,4413125025,4413125025,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,덕전리
4413025937,4413125037,4413125037,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,도장리
4413025922,4413125022,4413125022,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,동리
4413025928,4413125028,4413125028,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,동평리
4413025936,4413125036,4413125036,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,삼성리
4413025921,4413125021,4413125021,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,서리
4413025924,4413125024,4413125024,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,서흥리
4413025927,4413125027,4413125027,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,석천리
4413025938,4413125038,4413125038,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,소사리
4413025926,4413125026,4413125026,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,송전리
4413025933,4413125033,4413125033,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,신계리
4413025929,4413125029,4413125029,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,운전리
4413025935,4413125035,4413125035,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,응원리
4413025931,4413125031,4413125031,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,지산리
4413025934,4413125034,4413125034,20080624,충청남도,천안시,천안시,천안시 동남구,목천읍,천정리
4413010400,4413110300,4413110300,20080624,충청남도,천안시,천안시,천안시 동남구,문화동,
4413011500,4413310300,4413310300,20080624,충청남도,천안시,천안시,천안시 서북구,백석동,
4413037000,4413136000,4413136000,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,
4413037021,4413136021,4413136021,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,가전리
4413037026,4413136026,4413136026,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,관성리
4413037024,4413136024,4413136024,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,도원리
4413037025,4413136025,4413136025,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,매성리
4413037022,4413136022,4413136022,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,병천리
4413037027,4413136027,4413136027,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,봉항리
4413037030,4413136029,4413136029,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,송정리
4413037028,4413136028,4413136028,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,용두리
4413037023,4413136023,4413136023,20080624,충청남도,천안시,천안시,천안시 동남구,병천면,탑원리
4413011900,4413111300,4413111300,20080624,충청남도,천안시,천안시,천안시 동남구,봉명동,
4413012800,4413311100,4413311100,20080624,충청남도,천안시,천안시,천안시 서북구,부대동,
4413034000,4413133000,4413133000,20080624,충청남도,천안시,천안시,천안시 동남구,북면,
4413034031,4413133031,4413133031,20080624,충청남도,천안시,천안시,천안시 동남구,북면,납안리
4413034033,4413133033,4413133033,20080624,충청남도,천안시,천안시,천안시 동남구,북면,대평리
4413034025,4413133025,4413133025,20080624,충청남도,천안시,천안시,천안시 동남구,북면,매송리
4413034026,4413133026,4413133026,20080624,충청남도,천안시,천안시,천안시 동남구,북면,명덕리
4413034028,4413133028,4413133028,20080624,충청남도,천안시,천안시,천안시 동남구,북면,사담리
4413034022,4413133022,4413133022,20080624,충청남도,천안시,천안시,천안시 동남구,북면,상동리
4413034030,4413133030,4413133030,20080624,충청남도,천안시,천안시,천안시 동남구,북면,양곡리
4413034021,4413133021,4413133021,20080624,충청남도,천안시,천안시,천안시 동남구,북면,연춘리
4413034027,4413133027,4413133027,20080624,충청남도,천안시,천안시,천안시 동남구,북면,오곡리
4413034024,4413133024,4413133024,20080624,충청남도,천안시,천안시,천안시 동남구,북면,용암리
4413034032,4413133032,4413133032,20080624,충청남도,천안시,천안시,천안시 동남구,북면,운용리
4413034023,4413133023,4413133023,20080624,충청남도,천안시,천안시,천안시 동남구,북면,은지리
4413034029,4413133029,4413133029,20080624,충청남도,천안시,천안시,천안시 동남구,북면,전곡리
4413012400,4413310800,4413310800,20080624,충청남도,천안시,천안시,천안시 서북구,불당동,
4413010500,4413110400,4413110400,20080624,충청남도,천안시,천안시,천안시 동남구,사직동,
4413011100,4413111000,4413111000,20080624,충청남도,천안시,천안시,천안시 동남구,삼룡동,
4413025300,4413325300,4413325300,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,
4413025326,4413325326,4413325326,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,모전리
4413025329,4413325329,4413325329,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,문덕리
4413025327,4413325327,4413325327,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,삼곡리
4413025330,4413325330,4413325330,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,석교리
4413025332,4413325332,4413325332,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,소우리
4413025321,4413325321,4413325321,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,송남리
4413025333,4413325333,4413325333,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,신월리
4413025323,4413325323,4413325323,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,오목리
4413025324,4413325324,4413325324,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,오색당리
4413025331,4413325331,4413325331,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,요방리
4413025325,4413325325,4413325325,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,저리
4413025328,4413325328,4413325328,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,정촌리
4413025322,4413325322,4413325322,20080624,충청남도,천안시,천안시,천안시 서북구,성거읍,천흥리
4413035000,4413134000,4413134000,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,
4413035024,4413134024,4413134024,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,대정리
4413035028,4413134028,4413134028,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,대화리
4413035023,4413134023,4413134023,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,대흥리
4413035022,4413134022,4413134022,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,봉양리
4413035025,4413134025,4413134025,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,석곡리
4413035021,4413134021,4413134021,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,신덕리
4413035027,4413134027,4413134027,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,신사리
4413035026,4413134026,4413134026,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,용원리
4413035029,4413134029,4413134029,20080624,충청남도,천안시,천안시,천안시 동남구,성남면,화성리
4413011700,4413310500,4413310500,20080624,충청남도,천안시,천안시,천안시 서북구,성성동,
4413011400,4413310200,4413310200,20080624,충청남도,천안시,천안시,천안시 서북구,성정동,
4413025000,4413325000,4413325000,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,
4413025034,4413325034,4413325034,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,대홍리
4413025038,4413325038,4413325038,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,도하리
4413025023,4413325023,4413325023,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,매주리
4413025030,4413325030,4413325030,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,복모리
4413025022,4413325022,4413325022,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,성월리
4413025021,4413325021,4413325021,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,성환리
4413025027,4413325027,4413325027,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,송덕리
4413025035,4413325035,4413325035,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,수향리
4413025031,4413325031,4413325031,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,신가리
4413025026,4413325026,4413325026,20080624,충청남도,천안시,천안시,천안시 서북구,성환읍,신방리
