complex_id,pnu,sido_code
cx_8115af92e4d2f040,5214011100101450000,52
cx_811dcba87838cd38,5214012200108220000,52
cx_812ebd123df45454,1219025035118220000,12
cx_812f76e383f3e57a,4812312600100100000,48
cx_8130ef0b19a39f84,4729025024103490000,47
cx_8141da57ba7330f4,5211112600109770001,52
cx_814eec43f7a34ed1,3114010100111840001,31
cx_815fbe7c38498689,5121010600109040006,51
cx_8163051d54c7142f,3023011100103130001,30
cx_816906a175a97eec,3114010400111540007,31
cx_817292acf10beb87,4425010100101410000,44
cx_8193ff97a2ef800a,2818510600103100001,28
cx_81976a4799b268f8,1281025622126090000,12
cx_81a298417dd282d8,4313011600106290000,43
cx_81a5aeddf135d425,1281025622121010000,12
cx_81aced2584ae9489,1230011200107870001,12
cx_81bbe70e161d4121,4711312200106510001,47
cx_81c15924f1dfb28f,4420025329115990000,44
cx_81db1308cbcbb2de,1283025036101310000,12
cx_81db4e1733a73cce,3611011400102600387,36
cx_81de8e7ce96ee274,4833010300104020000,48
cx_81e0f20c60d767ba,1227010600104500091,12
cx_81e9245214aa3dec,4711125621110780000,47
cx_81e9e523e1bf5757,1230011200110110001,12
cx_81ef0dd27b228d21,2632010200102650000,26
cx_81f51401b6c93291,2827510600102840401,28
cx_81fa16c0ec2a1e2c,4418010100103720001,44
cx_820763227aa99a2e,5211312100108050000,52
cx_82081e0c25da25b5,4413111600108970000,44
cx_821b90ecc648843a,5211311600107490000,52
cx_821e28263964286b,4825010800101210003,48
cx_8225fc141d63a0e8,4785025325106750001,47
cx_822b2929ba254857,5111012000109040000,51
cx_8235cedaec03881c,4717013300107660001,47
cx_8238e38081009dc7,4833033022108080000,48
cx_823ebf22214433f5,4723011300106860003,47
cx_82464acffc993fad,5271025021117620000,52
cx_824df9746c0afc71,1211010300112620000,12
cx_825ca85a6888a3b8,4311112000103200000,43
cx_825eb7cd1894f911,3171025621104290001,31
cx_82722c518fdfc5c9,4311112000102700000,43
cx_8277ed7f53ab02ff,2823710900103600000,28
cx_829426889fe8a74a,1230011400100540000,12
cx_82a290da92f97a0f,4311112000103110000,43
cx_82a9a21578c865a9,4427010200111200000,44
cx_82b296329dad2847,4812913900114000000,48
cx_82b7f5e7ee68218b,3020011900105520003,30
cx_82d2512504f51a55,5111039021109360000,51
cx_82da863c7dfb0999,5214042029101600001,52
cx_82daa1df03f0bb6d,1224012800111920000,12
cx_82e815551f736bee,4719010300100770000,47
cx_82ebda26a098ad43,5211312200112210000,52
cx_82eec4a7a9a578d3,1281025622123260000,12
cx_82f52496ab99f8cc,4415012100103110008,44
cx_82fd9a3873225fda,1227010600111520000,12
cx_830b2e6049729395,3017011500109660000,30
cx_830b6d613cd78923,3014011700100780005,30
cx_830bd5fcd2d7f2d7,2871031025101670001,28
cx_832b0726d85238a6,4825012900103210001,48
cx_832f183209b08ad8,2820010500106850000,28
cx_8335d014568fbf2b,5117011100108020000,51
cx_833e9b80b6db7a21,4717013200100690011,47
cx_8348cb7b9e301876,3011010600101610033,30
cx_835eb7223404aaad,4833011200100090003,48
cx_835ffae3d80e6648,4812914200105250003,48
cx_836fee72590e3195,4812131030101490001,48
cx_8376b6524b99515d,4719010300106390000,47
cx_83776511d8f262ef,5111011900108100000,51
cx_837e212542df892f,5176038024107300000,51
cx_83850a05ea94f530,4315011300106460000,43
cx_838d8d907680438b,4315011300100720000,43
cx_838e5ee4219f56f2,4812916400113410005,48
cx_8391a6f3d13209cc,1233011500107580006,12
cx_8398f73bd4dcaff0,3020013200105460000,30
cx_83a27f1f4d06082f,4812914200106630000,48
cx_83a9fe3580ceab2b,4725010900103000000,47
cx_83b2a0c7de5a7222,4311311300111900000,43
cx_83b8e2ed7d00878b,1227010600100290000,12
cx_83c3c2bb8a296859,4833025324105020003,48
cx_83d068c76562bb9b,3020011200100910012,30
cx_83d52f59799bb727,1219010100113700000,12
cx_83db0044945a0826,2823710500103900006,28
cx_83db15ad2df83ab6,1285025022100030022,12
cx_83deb54c543f9bb4,4833010600106510001,48
cx_8405a84e0a345bec,1224012100103850001,12
cx_8406d891e09196f7,3011010900101470000,30
cx_84168aa3e9324ed8,1224012000112590004,12
cx_844afe9502ca8d33,4719012200108160000,47
cx_845fbb11cd5b3821,3111010300106710000,31
cx_846152ab5c2c6d79,4824025021106410000,48
cx_8464d12a5565baf8,2817710300106820001,28
cx_846624d9fd7152b6,4311311300117620000,43
cx_8469e815b2042fb3,1213013400116420000,12
cx_846ca39335971528,1227011200101260002,12
cx_84707b4d65930dff,1278025023100950000,12
cx_8470aa41c041bd49,3611011300112970000,36
cx_84755c5b2b37b3da,3611025032100350003,36
cx_8482007aaf92a3ba,2829010300100010001,28
cx_8484dc67e41c43aa,2827511100101650002,28
cx_848662a506595779,4812915700100200000,48
cx_8488faf5e295eb9b,5111011800110880000,51
cx_848f8fcad45df8ed,5213014200105580000,52
cx_849c2a4616b74b3b,1233012300116890000,12
cx_84ab4151d289923c,4415012000100050007,44
cx_84b2d8bebe71c7b8,1221010900105910009,12
cx_84b9cae24bdb6f97,3020011400106120000,30
cx_84c11230949befe9,5211310900101300002,52
cx_84d3e2bacad1fb27,5111031022109730000,51
cx_84e4ca1fc494041e,5113011700120690000,51
cx_84ec51be41c593e6,1227010800102450000,12
cx_850ecb01d05f2386,4812313000101420000,48
cx_8511de069f3dd968,4373025022104670005,43
cx_8525dbcda232562c,1224011900104400000,12
cx_853a0754777cb89e,5121010800114990000,51
cx_853b9318f6e23ef4,1213013700107400000,12
cx_853e01b5ced418d3,4831011100107560000,48
cx_8541d4a2d8cb5bb1,1221011000106890000,12
cx_8545ede7f4bcec31,4418010400119790000,44
cx_8547ddd0a52d50d1,1224011900104120009,12
cx_854a12467f095f5a,4315025021102350000,43
cx_8559a31acc6c4a21,2824510200110840003,28
cx_85647fe2e98cfbc9,2829010400110900001,28
cx_8573e42713c3ce27,4415012000103360009,44
cx_857a68b55a23e58f,3171026521101030013,31
cx_857e391e0767f157,4413310800114630000,44
cx_859004bf560a1b17,3011010400100710014,30
cx_85905dcd2de1742f,1213013900100050025,12
cx_8599b39d0be16de3,5214012200102550000,52
cx_859bdcc2ab7468ca,4817010400105070001,48
cx_85a2cba40af509ef,2818510500100560013,28
cx_85a9a738b7c71dde,4418010200106660006,44
cx_85b2be1518454854,4420036032118080000,44
cx_85c2b61b02dfb691,1211010300112600000,12
cx_85c412f33bfa7bbf,4889025021108690012,48
cx_85c737cfa9facbd0,4822011300101130001,48
cx_85c962732188807c,4812513500100010000,48
cx_85d8a59f82d52dd1,4375025022103900000,43
cx_85e15bbf474ae1d7,2812510100101270000,28
cx_85ecd1a16a3ddd29,5221010700104020001,52
cx_85f20bd536b1190b,2723012200100030002,27
cx_85f448ca3dcdcbf9,4420025328105080000,44
cx_85fdcfd36382206c,5211310300102260205,52
cx_8602fafd25093064,1230012900100110000,12
cx_860ad75661927a0e,4812914500101190012,48
cx_860f110c46d7126f,3017011400100830000,30
cx_8621b9140c2daf2c,2824511100105330000,28
cx_86221c84541cd46e,4817012000101000000,48
cx_8625cb6592004a43,1233012400105240000,12
cx_862b3708f951fee7,5271025022101060000,52
cx_862cf0769e05601c,4413310400120560000,44
cx_862f12098b90a04d,1221011000107300000,12
cx_863236200692b582,4812915100108650003,48
cx_863537ae9d47024e,4715012000107680000,47
cx_86487ef23fae7603,3017011600114220000,30
cx_866236aafbe5435b,3011011600105200000,30
cx_866288d201bbc6cf,4413111500104620077,44
cx_8665456b34eeb04c,4711312100115600001,47
cx_86765484b47b04ba,5111012400108220000,51
cx_867954abd19b0dd6,4817013100106600000,48
cx_8689057348b01273,4825012100100750000,48
cx_868df2085cc69a9c,2824510100102380001,28
cx_869400bf91b3a1a0,5111012600105290002,51
cx_86aa4efbcfbd808f,5213013400100020031,52
cx_86b618b669c2d7af,2824510300102860001,28
cx_86c6f5ce2d2fc26f,4427025321105040000,44
cx_86c7be5b0b81f87a,5273025021114270001,52
cx_86cd28bd14bed2b1,4825010900112500001,48
cx_86da5ffc866ab5b4,4420041028100690000,44
cx_86decbdc7adcbf01,4717012200106340209,47
cx_86e656c9d29f1749,5115011000117660000,51
cx_86edeb85088b0a9b,4418010400104140010,44
cx_86f14676255501af,4420025324106340000,44
cx_86f4534e332e3778,4719025331104490000,47
cx_86f4a0c998103d38,2815510300127880002,28
cx_8705fb3a37ecec69,4311311400133790000,43
cx_8710c8f8b14ac0db,4413111800105450000,44
cx_87183277ebe95ad6,1211015800108600000,12
cx_871a8e9c9cf5bb15,4874025023109210000,48
cx_8729f052b4745897,3120010600106220000,31
cx_8735a343df00144d,5177025321104400000,51
cx_873bf2ac4ccb3564,2711010300102280000,27
cx_873f422da06c61e9,5211112500102790004,52
cx_8740aeb89323e4fc,3023010800101910001,30
cx_8744fb41e2b8fe24,2818510600100230003,28
cx_8784e065cae454f2,2726010800105320324,27
cx_87a2ff98dac234b4,4827010800105920030,48
cx_87a81608f48795f0,3611010200105390000,36
cx_87c005575ab67ff2,5271033027107850000,52
cx_87c2de56ed1960da,3120010500103170005,31
cx_87ca1a056a8b1877,1224012800111320000,12
cx_87cfa5c9e1062cad,4413331030102000021,44
cx_87d0641aea1ef894,5119010100106740000,51
cx_87da54c59d2a3d81,4711311700103380004,47
cx_87db1e08edadf8d6,5113033023115340000,51
cx_87e323755c03a5be,1213012800100390013,12
cx_87f51328258fe409,4812313700100370001,48
cx_87fe50191040658d,2723010300100550002,27
cx_87ffcdb0f395f704,5213015100135890000,52
cx_880548c67545f759,2726011000100270017,27
cx_880eda9e1a5dd532,5113011700118180005,51
cx_8818b745d9614782,2726010700106920004,27
cx_8818d676174856da,3611010900121020007,36
cx_881fdd7a7e263900,1215011400116600002,12
cx_88277df3764c4202,5213013800109240000,52
cx_882d14d5646476c9,4793031022101480000,47
cx_883464242dfdedc9,2824510300108590014,28
cx_8843d460a16299fe,5271025021117590000,52
cx_8851b47318b1eaf2,1219010600116960004,12
cx_8859e73a1ed8dff5,1224013300105020000,12
cx_886cb767ee336d5c,4413111100104400000,44
cx_8874c775f5ffe278,4817012200116730000,48
cx_8877a07eca4369eb,4482525022105940004,44
cx_8888a484a7c45841,4413310300109240000,44
cx_88a3bdd739b4da47,4420025329109350003,44
cx_88a7110ef1a44749,4825025026116900000,48
cx_88bd259240574f57,3120012000107580005,31
cx_88c5474a5a018e93,2726011000101180118,27
cx_88c759a1868268ca,1233010100102380000,12
cx_88e25118f5ea70be,1227011100108810000,12
cx_88e9e946a1f8509a,4833011800101820001,48
cx_88ebe95d4b339e1e,5013010500101790000,50
cx_88f10515751d022b,5117011200103240000,51
cx_88f9607af6778cf7,4377037021111860000,43
cx_88feff342feb8da3,5121010800113770010,51
cx_8904998e64aa28bb,4817012000101090005,48
cx_8909bf6138d845f5,4311112000103250000,43
cx_8913b2dc5225b5b5,5121010800113900002,51
cx_89156ee22481fcfc,1227011500100230003,12
cx_894c7b8fb0d47149,4817041027107050000,48
cx_8961e274f4bdbec5,1230011700102140010,12
cx_89673da32e9ecad3,5011025924102900107,50
cx_89691848a0914632,5115012500107130000,51
cx_897f2f2330c80848,2623010400111870000,26
cx_8981b68980c74db1,3120010300108950000,31
cx_89842a6fc02b0e87,1233010900115710001,12
cx_899f8bb2e31afac9,4418011000116340006,44
cx_89d80aff0e91de30,4729025024102860000,47
cx_89e1bb29509dfe98,1219025025109760004,12
cx_89eb3674f617cd4d,4413111100104720000,44
cx_8a00187d102d2acd,5271032021106070000,52
cx_8a0c574f33f8fb1c,3111010800101720000,31
cx_8a0c8eb1bcc9d200,1221012200102700000,12
cx_8a2fa3f38d321c5c,4418010400107520001,44
cx_8a33cdfdf92510dc,4313011800104180000,43
cx_8a347405efe01023,5121010600109040005,51
cx_8a63a6762357c32f,4420011200105840000,44
cx_8a6dfedba8b9cff2,3120012600101620000,31
cx_8a7a2c8b0b382c9a,3017011500109650000,30
cx_8a8060e3de7d172f,2818510600100150010,28
cx_8a93efb41a85b866,5211312100105960010,52
cx_8aa2fd9e327704b9,1230010800100370010,12
cx_8aa5ec82a3df2b67,2815510100118810001,28
cx_8aac6a40e009c469,5219012100103830000,52
cx_8ac51398cf79c3a2,5213013800109250000,52
cx_8acaa5329b0e6698,5211112900109610000,52
cx_8acafa84e96412e1,4711311700105280000,47
cx_8adc809734b530cf,1230010600100020003,12
cx_8adda7ae7a3c6148,4715011500107400000,47
cx_8aed58cea148bdef,4717011000116290000,47
cx_8af5efb3e1aa9af6,5113010600108470001,51
cx_8af6c957e07d0beb,5173025021106090000,51
cx_8b04de4f7eb9b59b,4812710500100770008,48
cx_8b06f7c9259a081f,5211114000103630001,52
cx_8b0b61565eff9e23,3114010600116050003,31
cx_8b22a7f553e2a968,1219010600113090001,12
cx_8b3d46ae73faec3f,3011011400100460002,30
cx_8b418c25a88b5222,4311112100104180000,43
cx_8b45eea0cde4161f,4784025030106290001,47
cx_8b466576570c4840,3017011200118110000,30
cx_8b4e0f4a88ac1d0c,3011011800104820000,30
cx_8b4f9e1124290566,5115013100107760002,51
cx_8b61252c4f346420,3014010300103600000,30
cx_8b633ebfd5e7ed2f,4711312000110780003,47
cx_8b6d1825a2f053e7,5277025026107000000,52
cx_8b7f4d9ea81659dc,5011012200125850002,50
cx_8b8efcd6f6b6cc17,4717011000116320000,47
cx_8b8fc521c67ca592,4311210200103040001,43
cx_8b92798c2dea0735,1221012200110200000,12
cx_8ba7b8bda2aee4f5,3611011800108830072,36
cx_8bb0a8f9017cc00f,3017011300103120000,30
cx_8bb19ebe7d025d60,1230010100102620001,12
cx_8bbcab7988f0e972,4729025621105370000,47
cx_8bbf22294f55be71,4413310300101910003,44
cx_8bd48c9c60134ec8,5113033023114760000,51
cx_8bdc6a77c93d4ddd,5177025024105510000,51
cx_8c03d9747bb9a6b8,5275025022109820000,52
cx_8c0de4c0c933c97a,2632010200109490001,26
cx_8c0f16ceeacbd9fd,1211010200117470000,12
cx_8c138d1abb659f03,1233010800101940001,12
cx_8c1d0d00400fdf98,2823710500103880007,28
cx_8c1d293e7ebd8082,3111010100103490015,31
cx_8c1f37a12d07fa52,4773025023107670000,47
cx_8c1fd29788341b67,4476031033100990000,44
cx_8c24ae78f3454f8e,2824511000105860000,28
cx_8c2aa36decbb14d3,4315011100103450000,43
cx_8c388faf92714b82,3117010700106650000,31
cx_8c3e18616543e05f,4729025322122060000,47
cx_8c3fd789c8eb6497,4413111300100620053,44
cx_8c44bbd120f0f897,3117010800102380027,31
cx_8c485fcf64a05595,4413310300100540048,44
cx_8c50cd2ea09f4d86,4812914000100900001,48
cx_8c55f5231c66ced9,2820010100115300000,28
cx_8c61cfcc61fbaff1,2723011200103200001,27
cx_8c8768c5f2ac46a7,5218010100109170000,52
cx_8c89172e8c05e0b8,4375035025110200000,43
cx_8c8cb6953b5bb3a2,4311331029100030001,43
cx_8c9c06441c54242a,3011011500100570021,30
cx_8ca28787f9cc4ade,3171026521116780003,31
cx_8ca59475564fca79,5211312100101790028,52
cx_8cd3d97f572ad21f,2729011000105420004,27
cx_8cda3e409e413514,5211114000107990000,52
cx_8cdea78cc423b9b1,1233010800108690000,12
cx_8ce0530e841cb67b,4377025021109500000,43
cx_8cf3bbc9dd05d178,3014010200102070016,30
cx_8d016196684d82fd,4812710500100490001,48
cx_8d04f436dca72baa,1233012400108110000,12
cx_8d090f578eaa46f6,3111011100102000001,31
cx_8d0c2058ae127f63,4717012200102320001,47
cx_8d0c54ea9f826b8d,3020014400103900000,30
cx_8d13f29fac62519c,4825012500108010006,48
cx_8d1d675d8f6c38bf,1217013400101140000,12
cx_8d3a0cce0332f13d,1219010800107550001,12
cx_8d3dca708b2316d6,1219010600116550000,12
cx_8d46b9af84911c38,4827010800107450008,48
cx_8d5c86a66a9a866c,3171025927108400000,31
cx_8d678926de1c7d42,5214012300107360000,52
cx_8d6c1f54c5cc94b5,2823710100102520029,28
cx_8d8a335207028f20,4715011400115300000,47
cx_8d90049f3f148094,3114010200101850000,31
cx_8d9bbb639b5410a2,4719012900105360002,47
cx_8da66b89baefcc10,4311425025100850000,43
cx_8dad2dce5045a5ff,4817010300101810001,48
cx_8db2e3f61cfbb5d1,5280025022106320000,52
cx_8db620b38f99a09c,5117011000100310002,51
cx_8db6ba26d193ab05,5183025035104140000,51
cx_8dc1332a08bfcc55,4311410100103720006,43
cx_8dccbc72a1e4d951,4413310700108610000,44
cx_8dd1a53d5b7a52c3,4421036021110890000,44
cx_8dd2309eca051493,1215013300116580000,12
cx_8dd3615257ac6cc6,5211112900105720000,52
cx_8dd7c69a0e569bc3,1276025035100370000,12
cx_8dda2cc2799c68ba,1230013000106670000,12
cx_8ddc23406a2c35bb,3120010600107360000,31
cx_8de0ec12d66e0a80,2815510100118870004,28
cx_8df65fa81e6c6359,4421010200105500001,44
cx_8df79fc496edbd67,1217013400108210000,12
cx_8e038a9b9602aaa8,4376025030101770001,43
cx_8e0499023b10c742,4817010200101560000,48
cx_8e08c36144b6c1e9,4418010100106180034,44
cx_8e0f68070efed29a,5221010200105950000,52
cx_8e295903c30c4420,5214012500100310000,52
cx_8e2c3567ec9cc4c2,4812515800100490000,48
cx_8e33bf44918a4cd3,4825010700114280001,48
cx_8e3a64851a5aac94,5211114000104140000,52
cx_8e3dc7fdf315b5b5,4480025021106680002,44
cx_8e3dfaa8cdd9536d,4812710500100530004,48
cx_8e68068cf92bf6c6,4817013100119580000,48
cx_8e6f7a0cfcf4b6d4,4421010200110000004,44
cx_8e7aab76d706f0ab,3114010600114610003,31
cx_8e7ce8f3fe4132c6,4413325022101500000,44
cx_8e98954d37927bf6,4471025024102740000,44
cx_8e9e6f717e2dc02a,5011012200137910001,50
cx_8eb0460d5efd9623,5211310300109510001,52
cx_8eb82e9877a40ee3,2820010300111160001,28
cx_8ebc8728da11fe17,1224013000107410001,12
cx_8ebdf3ed7453d1cb,1230010900109400000,12
cx_8ec22713ea7c4175,4476031021100810008,44
cx_8edc853c9619bb68,3014011600107570000,30
cx_8edd4dcc6025f5ef,4715012000104080000,47
cx_8ee662c916f5b409,1227010800103310093,12
cx_8f036101dea1b7af,4812710100100890000,48
cx_8f10cfe85ec8ea6c,2714010100101390069,27
cx_8f1a54c646290324,4817012200116650000,48
cx_8f2616b04c77123e,1233012700110600000,12
cx_8f3781fe469a0549,2818510200103470000,28
cx_8f3afcbb7160f96b,5011013700103040005,50
cx_8f413d9995dc4da7,4420035034105800000,44
cx_8f57c58fccb5f7f8,5121010800115720000,51
cx_8f58ce39292cd843,4413110800103880072,44
cx_8f62ace40ccb9aa6,5111031022109760000,51
cx_8f6de7de6afe0ad0,4721010400112130000,47
cx_8f78a17ab9651cc7,4833034028104370000,48
cx_8f81fd9a7604e5f7,2827510400106820000,28
cx_8f86ca06d2b9f39c,5111012300112400000,51
cx_8f895953a09f3789,4719010300102200000,47
cx_8f8c0d7f6b4fe484,4831010600102220000,48
cx_8f9858b784ac87cd,4831011000110790000,48
cx_8f9a70bba9778370,1233010800100690003,12
cx_8f9b7786b0ad383a,5121010800115670000,51
cx_8f9d5e160512e032,2829010400112540001,28
cx_8fa2fb33e5001433,1219025035118490000,12
cx_8fa6a21a2b2c0d24,5117010200104480000,51
cx_8fb1661f3146a37d,1230011400108830001,12
cx_8fb3ceb8b46cf7d1,5218010300100170001,52
cx_8fb6f099f6efa549,4719011300101090000,47
cx_8fbe58a8dce27dca,3020012500101600001,30
cx_8fc46bf395f8adb2,2827510600100210021,28
cx_8fc646d84834c75d,1227011000105980000,12
cx_8fc889c45c8030f1,4420010100103070041,44
cx_8fc9ce9e627a5fe2,4812916400113370000,48
cx_8fcf0a52122d4bf0,1211016000104930001,12
cx_8fcf2ec13ea787d1,2714010100102550014,27
cx_8fd464320eee5bd8,2820010200109380001,28
cx_8fd4de030525079b,4723010200101770001,47
cx_8fdd774294e8f618,1213012000103100001,12
cx_8fe166f7b45cfbc4,4719012200104830000,47
cx_8fe40c7b3f113104,3017011600111540000,30
cx_8ff0cecf79a65966,5113010700110260024,51
cx_8ff2612a35901842,4715010800113190000,47
cx_9000790890e70166,1230010900101100011,12
cx_9001718578b8744f,4311311500101970011,43
cx_90041ad7716e4ad9,3014011600100010034,30
cx_90117813f010e527,5182033035103840000,51
cx_90128dfc818e401c,4711311800100700001,47
cx_9012e818d5dd3b36,1221010900100520000,12
cx_901a426d1d96b67e,4711125621110000000,47
cx_90263af43c072ad6,2720010100102810001,27
cx_90331af8d1b63ca7,2815510300130850001,28
cx_90399883b6564b0c,3020011400105110000,30
cx_903decff1ad83044,4725010500100420001,47
cx_903dfee8950a8ba0,5011013100105480000,50
cx_904cb19450e2c966,4420036021103540007,44
cx_90510e2b49dbc7a9,1230011200109950005,12
cx_90592124a8b45126,4311111900100730005,43
cx_906446fcacbca73e,2820010200102140015,28
cx_90659f60f973510d,4833033021102360001,48
cx_906d7343d8fddfb2,4812725023103480000,48
cx_907067af642fac3b,4831011000101180002,48
cx_907550a624fa6dda,4711312000111010001,47
cx_90790f4392df09f9,2827511000100300086,28
cx_908a600e6242fdbe,2711010100102350001,27
cx_908ece91522398a0,2823710300101800116,28
cx_90a06b71ccb7c07a,2647010100108600001,26
cx_90a9b4351094cc79,4418010400119670000,44
cx_90ac9fa76f0d67cb,4715012000107720000,47
cx_90be0cc5084b7303,2623010200102680000,26
cx_90d158220b29e1fe,4313010700105420018,43
cx_90d9d2298223524d,2824510300108670010,28
cx_90da0f746eb03856,4413310400112830000,44
cx_90f21e45201c2606,4729012600101480000,47
cx_90fb08786c4d27e8,5214011400100190000,52
cx_90fb1008d6dba395,5211113200105220000,52
cx_911bfc83080ca003,2823710300100520011,28
cx_91309288029b9337,4313011600108250000,43
cx_9130aa5fadffb3e0,3611010700103610080,36
cx_9139090a7dd43d62,4721010500103190000,47
cx_91437f0cfc16b4b0,4374525025105450000,43
cx_91459ee8ce9c6232,5214012200108150000,52
cx_91464474b0bba30f,4824031021104690001,48
cx_914c8eb42dc1ff1a,4719011500106560009,47
cx_915fe15776f0d744,2818510600100090029,28
cx_91618dd73d75cd88,4719012200106520000,47
cx_916360f86519777a,4729011100102550039,47
cx_91683fcd38a0a695,1233011500107580003,12
cx_9170dad12d30a5c0,2818510600101120000,28
cx_91810bcd9a346423,1230010800100260001,12
cx_918687df3c426fbc,5115013100107780000,51
cx_9187827e5b54876b,4812914200101210000,48
cx_918af1fa1879fdd2,1230010800102980000,12
cx_919892ec29b77d3f,5211113200104670000,52
cx_91a14a94a43ba894,4413310800115450000,44
cx_91a4f6f74d745ccc,2818510100106260000,28
cx_91a945fa7687827c,4812513400100480000,48
cx_91b61ab25999692e,4831010800101430000,48
cx_91c598bd0737e384,2817710400110020000,28
cx_91d276d93cb1b223,4715012000100110000,47
cx_91ec71c34aa0f016,5214013400102420012,52
cx_91f07fcdca63ec6f,4719010100100810002,47
cx_91face784a334f0d,2818510300106330000,28
cx_91fc3220c5912656,4423025331100260000,44
cx_9211173be01673dc,1233010900115710001,12
cx_921e082594663834,1213025030111340002,12
cx_922095d3ad50853f,5111012100100650010,51
cx_923c77e3e040238b,5111031023109890000,51
cx_923e54a7afd9a092,4812112000107050000,48
cx_923e6763f26f65c4,1215013300112760001,12
cx_9247ff0ef43f4944,3020010400106730004,30
cx_924b996be2039a45,4413310400112930000,44
cx_926f1b6d4fdacb36,5214011200103890000,52
cx_92986a0cf5a90be8,4413111400103810001,44
cx_92a8c366b55d1b74,2717010300115020001,27
cx_92ad70fe31991450,1211015800108450001,12
cx_92b0b66aa213536e,2823710500101570000,28
cx_92b9ef49b905800f,5213014400108310000,52
cx_92bc8f91dea76418,2815510100119110002,28
cx_92c2f4d488d7a09d,4825010900112610001,48
cx_92d1bd965e6def0e,2818510600101020000,28
cx_92e9d5084b09f177,4831010800107260000,48
cx_92fcce2659223cd3,4413310700113670000,44
cx_930138347b99e372,2720010200110640022,27
cx_9308c536a2429b05,4413310300112000000,44
cx_93168c0c0027dd17,1219025035117550001,12
cx_933179a755ae6fc6,5211112800101900000,52
cx_93385aae2467496d,5113010600105470000,51
cx_933b18253c94039d,5211312100108060000,52
cx_933c1821aa9baa80,4713012400106470000,47
cx_934330771c9ea5bc,5121010800115710000,51
cx_93494a3ac208bca5,1224011900100230191,12
cx_934dfbde05fe63d2,4711325048111610000,47
cx_93757f02de160b41,3014011600104220001,30
cx_9375bc88266a4c87,3017010200100690001,30
cx_9376454576176276,1230011400109690006,12
cx_9379511d92ba5230,4372025031101300001,43
cx_9381cae6a983d6bf,3023010800102830001,30
cx_9383b0c870224e06,3120010600111660018,31
cx_9383e2bed9bfe103,4817013100119860000,48
cx_938a4f13b19bffb3,4313025025100690001,43
cx_93ac4c59594bcb57,4824010600100840003,48
cx_93ad82e2f58495ae,5214011400102500001,52
cx_93c19da297db81d8,3114010800107630002,31
cx_93d2239ad29ad574,3114010400108510020,31
cx_93d58095dbc90025,5211112800104820001,52
cx_93ddce5fb3d8e375,4728011000107930000,47
cx_93e7554702ac91fd,2820010300108440125,28
cx_9402c11ad386b5a6,5214011700103960001,52
cx_9424650b6392c74e,4421036021110810000,44
cx_94284832a7a43db0,3017011300103110000,30
cx_942a642a15bf543a,4833031025109010000,48
cx_942d7392f9df7044,4729010300101310007,47
cx_942f8cc4bc7ff8bf,1230011200109950002,12
cx_9438c6403bd82da0,5211114000104150002,52
cx_943d7f315e97ab58,1281025335100210000,12
cx_943dfcd41a80dd0d,5211313200110740000,52
cx_9449535b96160dde,4812916400112080000,48
cx_9450c65ca3d46cc9,3114010400108990001,31
cx_9454ec0b8adcc932,5271025324108710001,52
cx_9459378d1e3347ab,5279025023105860000,52
cx_945a1a23af98cff8,4812710500101660044,48
cx_945b61959e5ce7c1,4413111500105710000,44
cx_947366245f6d2217,3171025622104190000,31
cx_947e3186e029d028,4373025022104300001,43
cx_9487f982a66bdd94,4831010900110810018,48
cx_948f71eb0bf6c245,4825010900112490004,48
cx_949612ea04f1e199,1211015900109750000,12
cx_94a20bf01389f8a2,4728011000109080000,47
cx_94a5f33796411562,4812125028100200003,48
cx_94b62948bfe2cdd2,4420036032117900000,44
cx_94b888116a1abfbd,5211113700107400003,52
cx_94bb6ae7627af214,5211113200104450006,52
cx_94cfc4fdf4a02eb7,5211114000106360001,52
cx_94d8debaf91ba601,3014011500103410031,30
cx_94d9073c4fdc267d,2820010300110180000,28
cx_94db73de09a62cf5,1211016400110980004,12
cx_94dbf9213790525b,4725011000101990039,47
cx_94e4d7187a58fa52,1215013300103720001,12
cx_95065d20cca581cd,1227010500106990000,12
cx_9516a4f1943ce079,4719011500106970001,47
cx_951e64919ad397bc,4812312600100030001,48
cx_9521f5c7fe67d6fe,3120012700100600001,31
cx_952ad01888cb4c0f,4812111800100920003,48
cx_952ed47ca9b142c0,5211312300112360000,52
cx_953f4cf50bfe92b4,4421036024107120000,44
cx_95474d991ba6bc29,1227010600104500002,12
cx_9556e0e8b76bc726,4719025029111720000,47
cx_955e388c727cf930,4728010300106310001,47
cx_9569304ac2704237,4423010100108310000,44
cx_956f84ddd118b1ba,1227010600105410004,12
cx_9576a0ef58bb1fbd,4785025021102080016,47
cx_958b5ad3025a6e6d,1230012800102490033,12
cx_959200eb258da370,3611010900121010001,36
cx_9597ca6a96982c40,4373025034104870000,43
cx_95a1e2de056792dd,5218010300100820000,52
cx_95a3cb17c167a69d,4784025029106290000,47
cx_95b3c78514f738be,2815510100118890001,28
cx_95bacd4511e1dc1d,4817012600101360006,48
cx_95cf5097b51ed721,1217025023104140000,12
cx_95d862efcc9d1614,3023011000105090001,30
cx_95f4c908aa01821a,5211114000103640003,52
cx_9622c286b0aa565d,2829010900101330003,28
cx_9634f3c9acd7ff8a,1211016400111480000,12
cx_96371e74cbeebb3b,4825010600105300000,48
cx_9644ed9c15953758,2829011000108060000,28
